"1424","[挖鼻屎]公然站在世界文明的对立面，美帝惭愧不。","2012-11-15 23:53:53",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1425","转发微博","2012-11-15 18:16:48",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1426","刚刚听广播，徐局长下午要在中央台谈数字城市地理空间框架和数字中国建设情况。@天地日月_g7i","2012-11-15 07:48:02",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1427","回复@张民卫:你自我定位为邪恶的一方，如此逆向种族主义和自我污名化，也算是一奇了。 //@张民卫:邪恶的一方是要提防正义的一方。封杀GPS是符合邪恶逻辑的。 //@张民卫:又要权力寻租?把另外一个谷歌赶出去?  //@蒋波涛_浩淼GIS: 自己的东西自己不爱惜，还等别人来？本来就应该推行。","2012-11-14 22:01:36",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1428","杭州也这么多？！ //@王昊的微地图:这个数据有意思。数据的地理分析从今做起。","2012-11-14 21:37:08",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1429","自己的东西自己不爱惜，还等别人来？本来就应该推行。","2012-11-14 21:26:52",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1430","[衰]伤不起。@my12121","2012-11-13 12:55:35",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1431","内涵图","2012-11-12 23:13:47",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1432","[衰]","2012-11-12 22:45:17",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1433","我认为贵店楼下的牛肉面比这好吃多了。[思考]","2012-11-12 20:19:33",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1434","回复@爱在天上人间-微博:就是，中国造的直升飞机居然有螺旋桨，造的汽车居然有四个车轮，还好意思说什么自主创新。[衰] //@爱在天上人间-微博:一看機身就知道，又在模仿美國，真丟臉","2012-11-12 19:02:27",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1435","这没几年学弟们都脾虚肾虚了[黑线]","2012-11-12 13:34:18",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1436","批判的自己先去跑个5000再来[酷]，大帽子谁不会扣。","2012-11-11 15:00:01",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1437","从历史的角度讲，中国人的道路从来都是独特的，中国没有出现过真正意义上的奴隶社会（郭沫若的《奴隶制时代》是主题先行的胡扯），封建社会又过早被郡县制取代，资本主义只有萌芽，最后坠入满清的愚昧时代。","2012-11-11 14:54:44",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1438","希拉里克林顿泪流满面[吐]","2012-11-11 14:45:02",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1439","越来越棒了","2012-11-11 14:11:23",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1440","不是还有几个人要组成OpenSource团队指导12306的么//@飞象网项立刚: 12306这个事，说明一件事，到今天中国讲大话、讲虚话、讲空话的人多，讲道理、讲实话的人少。一事当前，用理性与道理把真相了解清楚的人少，骂完了，心安理得，不会去真做点实事的。再多的事实，他们也不会承认。","2012-11-11 12:34:02",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1441","回复@黄梦闲:常凯申同志被鲍罗廷选中，两次申请让国民党加入共产国际，给斯大林贺寿，还把自己的儿子尼古拉交给苏联，成为共产国际中央委员会荣誉委员。这些光荣事迹果粉是抹杀不了的。[酷] //@黄梦闲:啊哈哈哈哈，再不要欺负人家老常了","2012-11-10 21:55:59",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1442","常凯申同志虽然没入党，但属于国际共运领导人行列，曾担任共产国际中央委员会荣誉委员[嘻嘻][衰]。","2012-11-10 19:18:20",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1443","要发展五位一体的新型关系[偷笑] //@王天宝Map: GIS与IT的关系：既不走封闭僵化的老路（固步自封守着Geospatail那点事），也不走改旗易帜的邪路（放弃地理彻底融入IT）[哈哈] //@蒋波涛_浩淼GIS: 计算机程序员也不能脱离专业应用领域，否则开发出来的东西就是自娱自乐。因此，giser的部分","2012-11-10 15:28:37",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1444","赤裸裸无耻","2012-11-10 15:23:49",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1445","计算机程序员也不能脱离专业应用领域，否则开发出来的东西就是自娱自乐。因此，giser的部分工作属于程序员的一部分。两者不对立。//@GISBI:离开了地理建模和空间分析，跟地理相关的系统就失去了灵魂，也是GlSer与计算机程序员的最重要区别","2012-11-10 12:58:54",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1446","我每次看到VGI，都下意识想起彩电，不知道为什么。 //@王天宝Map:互联网领域早已有UGC这个词语足够来表达了，但Goodchild发明了VGI把C特指为GI。若不是他提出的，这个词语哪能被这么多人传播。//@XGIS: 回复@Edward_U:我对VGl不感兴趣，@长安旧梦 是VGl专家！ //@Edward_U:张老师VGI是否可以理解成","2012-11-10 12:48:07",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1447","蕉叶吃饭的歌舞表演","2012-11-10 12:46:32",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1448","精神分裂","2012-11-09 23:06:09",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1449","转发微博","2012-11-09 20:16:43",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1450","[衰][衰][衰]","2012-11-09 20:05:56",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1451","[衰][衰]","2012-11-09 20:05:40",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1452","[衰]","2012-11-09 20:05:23",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1453","吃火锅","2012-11-09 18:39:20",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1454","[酷]以后大学理工科大一必须修《道德经》，中科院建议搬到江西龙虎山[黑线]","2012-11-09 16:13:29",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1455","NLP中的圣杯[good]","2012-11-09 16:01:52",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1456","手语好碉堡","2012-11-09 13:49:55",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1457","写书的人有良心！","2012-11-08 21:07:53",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1458","非主流","2012-11-08 18:21:56",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1459","恭喜恭喜","2012-11-08 17:00:30",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1460","我局两个项目通过经信委前期方案评审！[呵呵]","2012-11-08 15:58:00",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1461","太 ～缺 ～德 ～了[衰]","2012-11-07 23:17:08",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1462","[衰][吃惊] //@鲍迪克:谣诼！这些中奖者连亲戚朋友都不会透露，凭什么告诉记者，记者凭什么知道中奖者哪一天去领奖？本人负责地说，网上和平媒上所有这类彩票中大奖的新闻，100%是假的！这其实都是为刺激彩票销售的软文。比如，这个消息一出，很多天天反对抱怨家人买彩票的人没话说了吧？","2012-11-07 20:55:52",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1463","[偷笑]","2012-11-07 12:47:10",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1464","转发微博","2012-11-07 11:20:47",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1465","擦，这也能算唱歌，嚎丧都比这玩意好听。[哼]","2012-11-06 22:13:23",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1466","电视剧里面所有的疑难杂症最后都是去看老中医。[酷]","2012-11-06 19:50:15",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1467","明天又是一天的会议，自然资源与地理空间数据库二期和智慧位置两个项目接受智慧办评审。","2012-11-06 19:13:24",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1468","这样的医院越多越好，如果南方蜥喜欢去城中村的小诊所，也没人拦着。","2012-11-06 19:10:37",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1469","这个搞评选的“中国城市竞争力研究会”是个什么野鸡组织？[酷]","2012-11-06 11:50:47",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1470","有意思","2012-11-05 22:26:26",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1471","合理啊，人家烧开水，雪地走那么长的路也得算成本。","2012-11-05 20:23:47",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1472","改名也是生产力[酷]","2012-11-05 18:19:12",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1473","[哈哈]//@马伯庸:这家公司的创始人叫施耐庵。他们在配电领域最大的竞争对手叫西门子，创始人叫西门庆。","2012-11-05 17:45:54",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1474","回复@北京东路41号:[黑线] //@北京东路41号:[弱]还经济学家?査点资料，表信口雌黄会死啊?至少从十五届二中全会开始，历次中委会公报就不提毛思，直接从邓理开始表述。但十五、六、七大大会报告都是开头不提，文中文末会提马列毛的。","2012-11-04 23:46:08",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1475","就是不靠谱[哈哈]","2012-11-04 16:30:56",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1476","这是国学？","2012-11-04 14:43:22",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1477","平时不关心时事，这也算重大新闻？马和毛的思想被打包成“中国特色社会主义”又不是一天两天了。[酷]","2012-11-04 12:35:07",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1478","今天在妇幼医院地下车库见识了立体停车，把孩子乐高了。","2012-11-03 21:07:53",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1479","尼吗，我绝对相信孙神父被盗号了。[衰]","2012-11-03 21:02:59",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1480","因为阿富汗人都信主吗？[酷]","2012-11-03 20:53:00",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1481","就不能换个靓女出来演示么[哼] //@物联网侯芳玉:三大运营商动辄千亿百亿打造智慧城市，肯定把自己的网络建设费用都算进去了","2012-11-03 20:09:42",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1482","[挖鼻屎]","2012-11-03 20:07:10",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1483","[哈哈] //@鲍迪克:笑话！笑话？笑话！？堂堂的副委员长兼西北军政一把手，还需要通过看委员长的日记才能知道全国的部署，是博主说笑话呢还是蒋介石把国家大事当笑耍呢？","2012-11-03 20:00:29",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1484","考文垂的私有财产不算？","2012-11-03 17:36:33",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1485","新乡原来如此不堪一击[思考]","2012-11-03 16:27:34",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1486","李耳，周朝国家图书馆馆长，作《道德经》而不朽","2012-11-03 12:22:32",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1487","作为《童话大王》的老读者，只能说郑渊洁越来越像他当年童话里讽刺的对象。","2012-11-03 10:08:11",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1488","写完材料，回家。[打哈气]","2012-11-02 20:50:46",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1489","而且还能提前起飞，给旅客惊喜[挖鼻屎] //@王斌10:这个好玩。既然几乎所有的飞机都晚点，我有个馊主意：把所有航班的起飞时间往后调一个小时！可大范围解决普遍晚点的问题[嘻嘻]","2012-11-02 20:04:55",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1490","赵F16终于疯了[嘻嘻] //@讲与鬼神听:张老很光棍 //@夜語菲:真右派与假右派的对决。","2012-11-02 18:52:46",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1491","CH/T 9013-2012《数字城市地理信息公共平台建设要求》和CH/T 9014-2012《数字城市地理信息公共平台运行服务规范》2项行业标准终于要出台了，行业基层群众盼星星盼月亮啊。[鼓掌]","2012-11-02 15:27:31",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1492","不是在开会，就是在准备开会材料。[打哈欠]","2012-11-02 15:24:09",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1493","从此进入北斗时代！","2012-11-02 12:25:28",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1494","转发微博","2012-11-02 12:17:34",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1495","对喽！//@地理之道:所谓的“先就业再择业”、“鼓励大学生自主创业”，这些都是为了缓解就业压力的政策。难爬入错行，女怕嫁错郎！一旦方向错了，很难回头。//@张凯Like3S: 很多人告诫毕业生时都说先就业再择业，但实际上第一份工作非常重要，它是了解社会的开始，也是树立职业观念的开始。","2012-11-01 09:00:39",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1496","//@Esri_大虾卢:…… 它使人和人之间除了赤裸裸的利害关系即冷酷无情的“现金交易” 之外， 再也找不到任何别的联系了。……资产阶级撕破了笼罩在家庭关系上面的温情脉脉的纱幕， 把这种关系变成了单纯的金钱关系。 —— 卡尔 马克思《共产党宣言》","2012-11-01 09:00:30",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1497","这才是标准带路党","2012-10-31 19:51:40",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1498","南方蜥，野鸡网的逆向种族主义者起了作用 //@王小东: 回复@陈珂的微笑:错！他从来都是起的黑中国的作用！这次也是，日本人把中国人当成了一个日本混混就能玩弄于鼓掌之上的SB，而中国确实有大量的SB还会为他黑中国的言论高潮//@陈珂的微笑: 为了在关键时刻拿出来黑日本用的，比如现在","2012-10-31 19:08:54",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1499","太深刻了@my12121 @朱利辉同学 ","2012-10-31 19:06:24",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1500","有困难，找警察","2012-10-31 19:00:12",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1501","好大的马桶","2012-10-30 20:53:28",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1502","[衰][哈哈]//@子牧牧:刘在晚年眼疾复发，不要说看电影，人都分不出。//@薛蛮子:转发微博","2012-10-30 08:20:32",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1503","//@乐淘李勇:喜欢读这种文章的就是那种有严重近代史自卑症的中国人，通过证明中国本来就是垃圾来获取一点自信。//@三俗熊-或跃在渊:写这书的傻逼明显没听说过秦国的直道和驰道，更不知道直通巴蜀的栈道。而且也没听说过哈德良长城、日耳曼防线和蛇墙。今天这个社会真有意思，一帮不懂历史的人愣就敢写","2012-10-30 00:02:05",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1504","转发微博","2012-10-29 20:20:34",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1505","看到最神的一个评论：一块被房管局三通一平的地，终于被个地产商砸在手里了。@my12121","2012-10-29 19:22:40",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1506","刚刚忽悠到新闻联播上去了//@缺水的北京:我也看了，经信委领导被忽悠了","2012-10-29 19:15:39",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1507","图上没有看到一个摄像头或其它传感器图标，就是纯电子地图。","2012-10-29 19:08:19",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1508","我们台风来的时候，没一家商业地图网站干这个，台风走了，都把demo拿出来做应急案例了。","2012-10-29 19:02:51",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1509","被cctv新闻频道的“物联网2.0”的新闻内容搞乐了，日照的专家指着一副2.5维的地图，宣称可以查看城市的每个角落[汗]","2012-10-29 18:53:39",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1510","转发微博","2012-10-29 18:17:42",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1511","今天被一位要找工作的师弟的问题彻底雷住了，这些问题自己当年哪敢想啊。","2012-10-29 15:32:27",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1512","转发微博","2012-10-29 07:33:50",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1513","回复@伍琛尧:野鸡网记者的神逻辑。 //@伍琛尧:完了，从新闻的角度来看，这个婊子当定了…从职业操守的角度来看，追求真相是记者的唯一诉求，追求眼球是妓者所为。最右边这位，您说呢？是记者，还是妓者。  //@黑公知: 右边亮瞎 //@红茶魔术猫: 我说右边是婊子","2012-10-29 07:31:34",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1514","转发微博","2012-10-28 19:15:58",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1515","这和轮子功有什么区别，国学就是这样变臭的。[衰]","2012-10-28 11:48:19",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1516","[酷]","2012-10-28 00:30:53",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1517","的确酷，就是对真正的读书人和藏书者不太实用","2012-10-27 22:54:19",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1518","转发微博","2012-10-27 22:04:57",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1519","转发微博","2012-10-27 22:04:06",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1520","转发微博","2012-10-27 14:07:34",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1521","转发微博","2012-10-27 09:11:33",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1522","华师有百年？从大夏大学（Great China University）算起么？","2012-10-26 23:53:48",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1523","楼主辛苦了，楼主好人一生平安 //@菩提老王:这么好的网站我会到处乱说吗 //@涡轮吴: //@江复兴:多谢心地善良、活泼可爱、超极大美女@kikitaMoon 的转发","2012-10-26 21:58:12",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1524","《图说宁波》，全三册，地图出版社。","2012-10-26 21:00:45",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1525","宁波市地图集","2012-10-26 20:59:23",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1526","文青的逻辑//@张鹤慈:牵强，你如何解释文艺复兴在意大利和欧洲大陆，而工业革命在英国？工业革命首先发生在英国中北部，是因为那里拥有丰富的浅层煤矿和铁矿资源，而缺乏木材资源。工业革命下产生的蒸汽机，以及利用焦煤而不是木材炼钢的冶金技术革新","2012-10-26 20:17:17",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1527","//@桔子树小窝: 电影里到处都是山姆大叔在杀外星人，不用拍了知道你们是人类之光宇宙第一牛B，随便哪根屌丝都能傍上美女，开着汽车人吐着蜘蛛丝，在独立日那天飞来飞去的拯救地球了。你们一个陆战小队可以跟天神PK啊，就没见你们输过，每次都你们赢。这么牛逼连国债都还不出？奥巴马真是人类之耻！","2012-10-26 19:05:55",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1528","最右// @帅帅的林林 :各种神展开～[哈哈][good]→_→// @Juve-郭Yin :看神九电视转播，三个驾驶员对着镜头表演着各种失重杂技，为时颇长！神九时速几万公里！就算是在一般车上，如此也危险啊！即便要向全国人民表演，也不安全吧！[汗][汗][汗]","2012-10-26 19:02:13",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1529","//@陈果_George:乘坐MU5101航班一次，飞行员的驾驶室一直关着。一个空姐开门给机长送饮料，我正对着驾驶舱，透过半开的驾驶舱门，隐[嘻嘻]约可看见、听见里面在颇热烈地说话！且为时颇长！飞机时速900公里！飞行员员居然连方向盘都不扶！就算是开拖拉机，如此也危险啊！","2012-10-26 12:59:24",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1530","伽利略系统现在才4颗验证卫星，规模比北斗小太多，不必自谦为第四。","2012-10-26 12:22:49",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1531","转发微博","2012-10-26 12:04:39",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1532","妇女之友@陆琪 的这破事还有人记得 [嘻嘻]","2012-10-26 09:48:54",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1533","转发微博","2012-10-26 08:52:31",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1534","好多彩虹糖。","2012-10-25 23:32:27",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1535","恐怕没人说过gis的发展方向是阳春白雪吧。这算自己戳个靶子自己打的玩么？！","2012-10-25 23:23:54",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1536","这也是一种GIS[嘻嘻]","2012-10-25 23:21:18",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1537","这数字校园比搞张电子地图高级多了","2012-10-25 23:19:42",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1538","淘宝在干什么呢？","2012-10-25 23:15:50",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1539","转发微博","2012-10-25 22:06:25",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1540","转发微博","2012-10-25 21:58:46",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1541","转发微博","2012-10-25 19:48:26",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1542","去省城，坐k车，200公里三小时，坑人。明年再去就只要半个钟头了。","2012-10-25 14:32:09",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1543","那张图的精印版可以买到 //@GEO老腿:2004年@中国国家地理 做过三峡专辑，有一张长江三峡的手绘地图，从三斗坪到万州  //@地理之道:@中国国家地理 可以考虑做一个中国长江的专题地图。","2012-10-25 13:07:46",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1544","转发微博","2012-10-25 07:41:40",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1545","这微评论真有病","2012-10-24 21:00:54",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1546","这话说的太白了，香港人某些人估计受不了了","2012-10-24 12:36:47",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1547","通过@微盘 下载了@ArcGIS_Web开发 分享的""10.23公开课PPT以及源码.zip""，推荐给大家！","2012-10-24 08:48:33",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1548","事实上在中国有很多逆向种族主义奇葩们务必赞同和欣然接受这种侮辱。","2012-10-23 23:34:01",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1549","也不尽然吧，牛顿的《自然哲学的数学原理》按《万物简史》的说法，就是怎么复杂怎么描述，就不让学术屌丝看懂。","2012-10-23 22:20:42",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1550","今天早上听新闻，目前是25米精度，要达到10米，要优于GPS的民用精度。","2012-10-23 21:46:33",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1551","上印刷品当的人更可怕","2012-10-23 18:24:46",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1552","转发微博","2012-10-23 11:03:23",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1553","数字宁波地理空间框架建设项目预验收。严格按照验收要求，突出宁波地方特色。其中的云GIS平台是绝对的亮点。","2012-10-23 10:54:59",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1554","假的，我天天在东部新城上班，没见过这么奇葩的东西。 //@捏死傻牛: @蒋波涛_浩淼GIS 波涛，这是真的吗？[嘻嘻][嘻嘻][嘻嘻]  //@yelloweast:[吃惊] //@Mr-老朱: 转发微博","2012-10-22 17:47:14",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1555","下午召开数字宁波地理空间框架建设项目预验收会议。","2012-10-22 16:16:35",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1556","这种鞋子早该有了，给老人和小孩装备的，搞不懂为什么没见到。","2012-10-21 22:27:04",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1557","如果它能依法受理，而不是用“国家安全”来说事，这才叫法制国家。","2012-10-21 17:44:17",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1558","一群台湾人在玩。","2012-10-21 16:14:44",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1559","同样，北极星也不是永恒不变的。","2012-10-21 16:14:19",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1560","一群台湾人在玩。","2012-10-21 16:10:04",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1561","楼下体育场居然有人在打棒球。","2012-10-21 16:02:07",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1562","读历史书，敢情被果粉吹捧的孙立人将军在1947年前根本不是国民党员，8年后又因“兵变案”被开除软禁。[哼]@无风即风","2012-10-21 13:13:40",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1563","转发微博","2012-10-20 20:27:21",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1564","[转]我觉得我每天吃饱喝足往床上一躺侧着身子玩手机的样子，简直就是对旧社会里大烟鬼子抽大烟的情景昨日重现。[哈哈]","2012-10-20 19:44:08",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1565","国学骗子集中培训班","2012-10-20 16:13:47",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1566","我倒觉得这本杂志的巅峰是潘晓人生大讨论。","2012-10-20 08:50:32",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1567","早晨，陪父母体检。","2012-10-20 08:39:02",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1568","@giswu吴亮 地理空间信息云引擎实践 -    http://t.cn/zl8FxQZ","2012-10-19 17:11:50",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1569","[哈哈] //@讲与鬼神听:博主你是傻逼么？老子就在塔塔工作，你敢说我们塔塔是民企，信不信国大党党员挨个大嘴巴抽你@梅新育: 中印建国初，印度工业和基础设施比中国发达得多，主要工业品产量是中国多倍乃至10倍左右，1930年代塔塔钢铁横扫中国市场，1970年代前期中国主要工业品产量全面超越印度","2012-10-19 14:01:31",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1570","[嘻嘻] //@仙人指路010:这类毛病多了去了，都是一群混子在编这类历史剧，他（她）们懂个锤子！——像“万岁爷”这种称呼，只有宫女和太监在背后这样叫，电视剧里的大臣竟然也这么叫？！皇帝每天穿的衣服就是长袍马褂，一年只有两天穿龙袍，你在看那个张铁林演的，整天穿的跟出大殡似的！","2012-10-18 22:01:04",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1571","实验室似乎是贷款独立建设的 //@地理之道:想知道武大（原来的武测）测绘方面的3个学院（测绘学院、遥感学院、资环学院）、1个国家重点实验室的前身是不是都是测绘学院呢？","2012-10-18 11:33:43",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1572","毕竟喜欢看莫言书的读者比例小。如果大家都爱看魔幻现实主义，那才不正常。","2012-10-17 22:17:27",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1573","嗯，洋大人来盖棺定论了","2012-10-17 20:02:19",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1574","[黑线]这是说高德的同志们经常深入一线，为大家带来了如此丰富的数据","2012-10-17 09:02:37",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
"1575","其实国内有些应用的数据不可谓不丰富，但这些数据的集成却成了累赘和败笔，系统无力支撑。","2012-10-17 08:50:58",NA,NA,"蒋波涛_浩淼GIS","浙江 宁波"
